Real_1,Pred_1,Real_2,Pred_2,Real_3,Pred_3,Real_4,Pred_4,Real_5,Pred_5,Real_6,Pred_6,Real_7,Pred_7,Real_8,Pred_8,Real_9,Pred_9,Real_10,Pred_10,Real_11,Pred_11,Real_12,Pred_12
115137.48194645529,113138.4,114917.38364970933,112574.31,114825.56090684517,112168.08,114922.64775869504,112092.28,114737.39946104163,111661.43,115259.22635047193,111560.336,115722.39346484495,111514.914,114321.83005602808,111387.4,115457.05523496658,111222.984,115341.31045835916,111397.23,115001.68358109772,111378.74,114390.77429028435,111281.92
114917.38364970933,113053.12,114825.56090684517,112495.67,114922.64775869504,112133.984,114737.39946104163,112040.95,115259.22635047193,111627.11,115722.39346484495,111531.61,114321.83005602808,111451.01,115457.05523496658,111332.77,115341.31045835916,111157.46,115001.68358109772,111323.7,114390.77429028435,111279.95,113789.0617852387,111173.586
114825.56090684517,113003.88,114922.64775869504,112489.805,114737.39946104163,112134.91,115259.22635047193,112072.44,115722.39346484495,111651.25,114321.83005602808,111564.57,115457.05523496658,111489.17,115341.31045835916,111375.55,115001.68358109772,111202.73,114390.77429028435,111356.92,113789.0617852387,111319.79,113288.23503954308,111238.82
114922.64775869504,112929.695,114737.39946104163,112452.37,115259.22635047193,112102.63,115722.39346484495,112061.234,114321.83005602808,111643.516,115457.05523496658,111576.55,115341.31045835916,111502.21,115001.68358109772,111399.055,114390.77429028435,111239.29,113789.0617852387,111374.83,113288.23503954308,111360.58,113893.84178893776,111296.99
114737.39946104163,112899.12,115259.22635047193,112440.53,115722.39346484495,112095.05,114321.83005602808,112055.83,115457.05523496658,111644.08,115341.31045835916,111599.32,115001.68358109772,111511.516,114390.77429028435,111419.62,113789.0617852387,111273.15,113288.23503954308,111388.77,113893.84178893776,111397.14,113899.43163692605,111341.34
115259.22635047193,112868.49,115722.39346484495,112426.62,114321.83005602808,112097.34,115457.05523496658,112057.73,115341.31045835916,111651.55,115001.68358109772,111624.86,114390.77429028435,111517.55,113789.0617852387,111435.35,113288.23503954308,111296.28,113893.84178893776,111396.28,113899.43163692605,111411.48,113069.93493509205,111358.56
115722.39346484495,112914.766,114321.83005602808,112470.53,115457.05523496658,112142.695,115341.31045835916,112082.98,115001.68358109772,111674.89,114390.77429028435,111671.64,113789.0617852387,111536.586,113288.23503954308,111467.89,113893.84178893776,111334.83,113899.43163692605,111420.26,113069.93493509205,111448.516,113252.12450393297,111402.11
114321.83005602808,113044.125,115457.05523496658,112588.11,115341.31045835916,112240.79,115001.68358109772,112167.01,114390.77429028435,111745.19,113789.0617852387,111762.984,113288.23503954308,111612.57,113893.84178893776,111553.58,113899.43163692605,111431.97,113069.93493509205,111507.6,113252.12450393297,111556.836,113832.0854850238,111519.56
115457.05523496658,112914.72,115341.31045835916,112463.09,115001.68358109772,112195.06,114390.77429028435,112101.95,113789.0617852387,111695.086,113288.23503954308,111709.375,113893.84178893776,111503.47,113899.43163692605,111443.49,113069.93493509205,111299.92,113252.12450393297,111380.28,113832.0854850238,111361.95,113578.49576808819,111286.79
115341.31045835916,113055.41,115001.68358109772,112625.016,114390.77429028435,112306.914,113789.0617852387,112238.59,113288.23503954308,111797.72,113893.84178893776,111832.81,113899.43163692605,111640.69,113069.93493509205,111602.766,113252.12450393297,111467.59,113832.0854850238,111542.07,113578.49576808819,111569.71,113673.74620812749,111543.73
115001.68358109772,113078.78,114390.77429028435,112651.38,113789.0617852387,112328.1,113288.23503954308,112261.26,113893.84178893776,111816.914,113899.43163692605,111871.77,113069.93493509205,111680.98,113252.12450393297,111650.78,113832.0854850238,111533.33,113578.49576808819,111601.84,113673.74620812749,111652.73,113852.3864210684,111628.76
114390.77429028435,113081.15,113789.0617852387,112654.445,113288.23503954308,112342.2,113893.84178893776,112273.86,113899.43163692605,111835.09,113069.93493509205,111907.17,113252.12450393297,111708.586,113832.0854850238,111689.836,113578.49576808819,111576.375,113673.74620812749,111644.6,113852.3864210684,111704.08,113967.9839859553,111678.375
113789.0617852387,112989.64,113288.23503954308,112585.57,113893.84178893776,112309.5,113899.43163692605,112251.28,113069.93493509205,111822.086,113252.12450393297,111905.55,113832.0854850238,111696.31,113578.49576808819,111686.75,113673.74620812749,111570.53,113852.3864210684,111639.84,113967.9839859553,111687.484,113942.32273668036,111659.23
113288.23503954308,112831.21,113893.84178893776,112465.66,113899.43163692605,112233.01,113069.93493509205,112196.51,113252.12450393297,111780.54,113832.0854850238,111874.3,113578.49576808819,111655.875,113673.74620812749,111659.93,113852.3864210684,111540.14,113967.9839859553,111608.47,113942.32273668036,111640.836,113655.06813021442,111615.49
113893.84178893776,112626.05,113899.43163692605,112300.08,113069.93493509205,112118.69,113252.12450393297,112095.734,113832.0854850238,111700.266,113578.49576808819,111804.766,113673.74620812749,111567.85,113852.3864210684,111584.555,113967.9839859553,111460.555,113942.32273668036,111522.84,113655.06813021442,111533.62,113959.34450280547,111504.266
113899.43163692605,112586.086,113069.93493509205,112267.62,113252.12450393297,112097.18,113832.0854850238,112062.06,113578.49576808819,111674.46,113673.74620812749,111796.555,113852.3864210684,111544.96,113967.9839859553,111576.195,113942.32273668036,111455.2,113655.06813021442,111505.24,113959.34450280547,111521.695,113672.36653491751,111500.71
113069.93493509205,112582.95,113252.12450393297,112260.055,113832.0854850238,112100.5,113578.49576808819,112050.77,113673.74620812749,111667.24,113852.3864210684,111801.29,113967.9839859553,111535.04,113942.32273668036,111569.1,113655.06813021442,111453.33,113959.34450280547,111494.23,113672.36653491751,111502.97,113637.56193721901,111476.36
113252.12450393297,112473.07,113832.0854850238,112177.234,113578.49576808819,112050.22,113673.74620812749,112019.016,113852.3864210684,111641.43,113967.9839859553,111777.68,113942.32273668036,111502.49,113655.06813021442,111537.86,113959.34450280547,111422.64,113672.36653491751,111461.09,113637.56193721901,111441.805,113556.14307563784,111403.93
113832.0854850238,112394.77,113578.49576808819,112111.48,113673.74620812749,112006.44,113852.3864210684,111963.5,113967.9839859553,111596.73,113942.32273668036,111743.57,113655.06813021442,111448.4,113959.34450280547,111489.48,113672.36653491751,111371.38,113637.56193721901,111399.52,113556.14307563784,111366.67,113723.0649392288,111324.07
113578.49576808819,112431.29,113673.74620812749,112126.055,113852.3864210684,112026.94,113967.9839859553,111941.54,113942.32273668036,111577.695,113655.06813021442,111735.07,113959.34450280547,111409.49,113672.36653491751,111446.17,113637.56193721901,111322.46,113556.14307563784,111337.734,113723.0649392288,111288.79,113608.90920739957,111235.266
113673.74620812749,112446.63,113852.3864210684,112131.24,113967.9839859553,112046.08,113942.32273668036,111942.125,113655.06813021442,111572.945,113959.34450280547,111727.02,113672.36653491751,111375.97,113637.56193721901,111399.23,113556.14307563784,111265.11,113723.0649392288,111275.6,113608.90920739957,111186.97,113459.16980154958,111114.12
113852.3864210684,112469.55,113967.9839859553,112145.9,113942.32273668036,112065.23,113655.06813021442,111945.24,113959.34450280547,111567.31,113672.36653491751,111718.14,113637.56193721901,111346.14,113556.14307563784,111359.266,113723.0649392288,111213.71,113608.90920739957,111218.125,113459.16980154958,111098.305,113019.51252463069,111014.78
113967.9839859553,112521.95,113942.32273668036,112185.79,113655.06813021442,112096.14,113959.34450280547,111964.26,113672.36653491751,111572.97,113637.56193721901,111720.1,113556.14307563784,111335.55,113723.0649392288,111339.07,113608.90920739957,111186.22,113459.16980154958,111183.984,113019.51252463069,111045.6,112875.59801032377,110955.66
113942.32273668036,112573.81,113655.06813021442,112217.43,113959.34450280547,112118.54,113672.36653491751,111971.336,113637.56193721901,111569.61,113556.14307563784,111712.52,113723.0649392288,111315.81,113608.90920739957,111307.66,113459.16980154958,111147.92,113019.51252463069,111139.445,112875.59801032377,110983.26,113176.4203291783,110882.43
113655.06813021442,112619.99,113959.34450280547,112251.75,113672.36653491751,112140.555,113637.56193721901,111989.414,113556.14307563784,111575.164,113723.0649392288,111711.32,113608.90920739957,111310.414,113459.16980154958,111291.914,113019.51252463069,111125.7,112875.59801032377,111112.11,113176.4203291783,110942.96,112758.5252388242,110835.85
113959.34450280547,112604.51,113672.36653491751,112246.51,113637.56193721901,112127.76,113556.14307563784,111989.516,113723.0649392288,111565.484,113608.90920739957,111693.03,113459.16980154958,111297.63,113019.51252463069,111271.87,112875.59801032377,111100.21,113176.4203291783,111081.21,112758.5252388242,110905.38,112296.37899409614,110798.016
113672.36653491751,112613.46,113637.56193721901,112231.125,113556.14307563784,112106.805,113723.0649392288,111948.766,113608.90920739957,111527.64,113459.16980154958,111654.805,113019.51252463069,111249.42,112875.59801032377,111216.69,113176.4203291783,111039.32,112758.5252388242,111010.77,112296.37899409614,110826.78,112368.14966599106,110711.336
113637.56193721901,112605.13,113556.14307563784,112211.85,113723.0649392288,112086.43,113608.90920739957,111927.266,113459.16980154958,111504.805,113019.51252463069,111619.39,112875.59801032377,111211.13,113176.4203291783,111167.57,112758.5252388242,110981.13,112296.37899409614,110946.45,112368.14966599106,110741.14,112549.7836644903,110619.414
113556.14307563784,112578.72,113723.0649392288,112174.34,113608.90920739957,112048.98,113459.16980154958,111885.37,113019.51252463069,111464.98,112875.59801032377,111567.35,113176.4203291783,111155.86,112758.5252388242,111104.305,112296.37899409614,110908.3,112368.14966599106,110864.84,112549.7836644903,110638.73,112896.80480789201,110516.26
113723.0649392288,112553.086,113608.90920739957,112143.19,113459.16980154958,112012.39,113019.51252463069,111851.0,112875.59801032377,111429.555,113176.4203291783,111516.86,112758.5252388242,111108.91,112296.37899409614,111050.336,112368.14966599106,110846.27,112549.7836644903,110792.67,112896.80480789201,110551.85,112869.39781442507,110435.74
113608.90920739957,112565.93,113459.16980154958,112131.6,113019.51252463069,111988.99,112875.59801032377,111817.78,113176.4203291783,111396.71,112758.5252388242,111472.836,112296.37899409614,111067.164,112368.14966599106,111001.71,112549.7836644903,110793.63,112896.80480789201,110728.99,112869.39781442507,110480.164,112572.12800035469,110369.38
113459.16980154958,112560.67,113019.51252463069,112099.49,112875.59801032377,111953.12,113176.4203291783,111773.06,112758.5252388242,111356.38,112296.37899409614,111412.484,112368.14966599106,111011.3,112549.7836644903,110937.234,112896.80480789201,110722.26,112869.39781442507,110649.82,112572.12800035469,110382.66,112894.69940674068,110275.18
113019.51252463069,112524.38,112875.59801032377,112028.94,113176.4203291783,111890.22,112758.5252388242,111696.74,112296.37899409614,111292.83,112368.14966599106,111318.48,112549.7836644903,110918.875,112896.80480789201,110837.92,112869.39781442507,110610.8,112572.12800035469,110533.15,112894.69940674068,110231.0,113073.65766450418,110126.016
112875.59801032377,112424.43,113176.4203291783,111914.15,112758.5252388242,111788.39,112296.37899409614,111595.234,112368.14966599106,111204.11,112549.7836644903,111183.22,112896.80480789201,110793.43,112869.39781442507,110708.7,112572.12800035469,110462.17,112894.69940674068,110380.57,113073.65766450418,110033.35,113457.52182305185,109941.414
113176.4203291783,112320.44,112758.5252388242,111796.41,112296.37899409614,111674.84,112368.14966599106,111481.414,112549.7836644903,111097.72,112896.80480789201,111027.29,112869.39781442507,110652.5,112572.12800035469,110565.91,112894.69940674068,110301.61,113073.65766450418,110213.49,113457.52182305185,109830.26,113649.54259870613,109757.836
112758.5252388242,112321.9,112296.37899409614,111762.484,112368.14966599106,111620.44,112549.7836644903,111414.81,112896.80480789201,111024.24,112869.39781442507,110910.68,112572.12800035469,110556.42,112894.69940674068,110462.99,113073.65766450418,110191.734,113457.52182305185,110094.586,113649.54259870613,109700.75,113435.8287957056,109645.516
112296.37899409614,112226.92,112368.14966599106,111656.086,112549.7836644903,111507.05,112896.80480789201,111303.52,112869.39781442507,110914.234,112572.12800035469,110743.234,112894.69940674068,110420.55,113073.65766450418,110323.76,113457.52182305185,110036.97,113649.54259870613,109937.23,113435.8287957056,109526.63,113577.79165590803,109489.06
112368.14966599106,112040.96,112549.7836644903,111490.36,112896.80480789201,111335.27,112869.39781442507,111147.14,112572.12800035469,110764.39,112894.69940674068,110532.61,113073.65766450418,110247.64,113457.52182305185,110152.15,113649.54259870613,109845.51,113435.8287957056,109740.56,113577.79165590803,109321.44,113567.1687837777,109308.414
112549.7836644903,111951.18,112896.80480789201,111385.48,112869.39781442507,111209.21,112572.12800035469,111011.49,112894.69940674068,110639.21,113073.65766450418,110359.65,113457.52182305185,110100.62,113649.54259870613,110003.695,113435.8287957056,109690.08,113577.79165590803,109574.6,113567.1687837777,109162.9,113668.19927365525,109158.9
112896.80480789201,111920.91,112869.39781442507,111352.02,112572.12800035469,111138.93,112894.69940674068,110934.23,113073.65766450418,110556.55,113457.52182305185,110232.95,113649.54259870613,110012.73,113435.8287957056,109904.9,113577.79165590803,109590.125,113567.1687837777,109458.21,113668.19927365525,109078.24,113670.86290393065,109093.266
112869.39781442507,111987.12,112572.12800035469,111384.99,112894.69940674068,111128.414,113073.65766450418,110899.766,113457.52182305185,110518.14,113649.54259870613,110165.85,113435.8287957056,109976.38,113577.79165590803,109856.77,113567.1687837777,109551.62,113668.19927365525,109405.27,113670.86290393065,109074.45,113638.41308939453,109093.39
112572.12800035469,112012.72,112894.69940674068,111389.25,113073.65766450418,111103.34,113457.52182305185,110853.62,113649.54259870613,110483.31,113435.8287957056,110100.44,113577.79165590803,109937.39,113567.1687837777,109812.64,113668.19927365525,109509.71,113670.86290393065,109355.586,113638.41308939453,109065.9,113912.57363352538,109085.32
112894.69940674068,111921.39,113073.65766450418,111317.08,113457.52182305185,111017.62,113649.54259870613,110766.14,113435.8287957056,110414.79,113577.79165590803,109998.68,113567.1687837777,109863.555,113668.19927365525,109739.71,113670.86290393065,109429.01,113638.41308939453,109269.69,113912.57363352538,109013.48,113866.72156181918,109046.19
113073.65766450418,111944.99,113457.52182305185,111319.33,113649.54259870613,111000.72,113435.8287957056,110722.56,113577.79165590803,110391.33,113567.1687837777,109961.44,113668.19927365525,109829.836,113670.86290393065,109708.266,113638.41308939453,109402.68,113912.57363352538,109235.516,113866.72156181918,109018.695,114046.81376808541,109047.33
113457.52182305185,112003.77,113649.54259870613,111370.93,113435.8287957056,111022.32,113577.79165590803,110734.83,113567.1687837777,110392.086,113668.19927365525,109955.99,113670.86290393065,109848.11,113638.41308939453,109715.836,113912.57363352538,109419.77,113866.72156181918,109245.05,114046.81376808541,109084.1,113941.79108714974,109129.43
113649.54259870613,112132.93,113435.8287957056,111464.22,113577.79165590803,111082.664,113567.1687837777,110776.8,113668.19927365525,110421.96,113670.86290393065,109996.59,113638.41308939453,109904.734,113912.57363352538,109764.664,113866.72156181918,109487.4,114046.81376808541,109311.45,113941.79108714974,109220.81,113782.63800895533,109265.75
113435.8287957056,112251.53,113577.79165590803,111548.83,113567.1687837777,111143.37,113668.19927365525,110820.11,113670.86290393065,110463.84,113638.41308939453,110051.99,113912.57363352538,109971.67,113866.72156181918,109828.61,114046.81376808541,109566.195,113941.79108714974,109397.55,113782.63800895533,109371.19,113926.70193936558,109409.75
113577.79165590803,112243.2,113567.1687837777,111542.79,113668.19927365525,111133.695,113670.86290393065,110811.39,113638.41308939453,110468.56,113912.57363352538,110063.54,113866.72156181918,109997.61,114046.81376808541,109857.86,113941.79108714974,109597.19,113782.63800895533,109442.68,113926.70193936558,109463.46,113964.77471508921,109505.29
113567.1687837777,112257.53,113668.19927365525,111550.76,113670.86290393065,111138.24,113638.41308939453,110812.266,113912.57363352538,110481.414,113866.72156181918,110093.45,114046.81376808541,110030.61,113941.79108714974,109894.17,113782.63800895533,109640.83,113926.70193936558,109499.93,113964.77471508921,109564.914,114042.99560266416,109604.72
113668.19927365525,112250.54,113670.86290393065,111541.945,113638.41308939453,111133.57,113912.57363352538,110805.09,113866.72156181918,110491.336,114046.81376808541,110118.766,113941.79108714974,110053.57,113782.63800895533,109922.31,113926.70193936558,109672.67,113964.77471508921,109546.73,114042.99560266416,109644.1,114347.94859704362,109681.516
113670.86290393065,112268.086,113638.41308939453,111547.164,113912.57363352538,111145.31,113866.72156181918,110805.125,114046.81376808541,110512.92,113941.79108714974,110156.69,113782.63800895533,110073.734,113926.70193936558,109951.18,113964.77471508921,109704.04,114042.99560266416,109592.46,114347.94859704362,109711.99,114310.96745014463,109739.125
113638.41308939453,112285.58,113912.57363352538,111564.57,113866.72156181918,111161.11,114046.81376808541,110829.234,113941.79108714974,110535.875,113782.63800895533,110196.15,113926.70193936558,110113.63,113964.77471508921,109988.77,114042.99560266416,109747.93,114347.94859704362,109649.8,114310.96745014463,109791.82,114396.6229461927,109823.94
113912.57363352538,112270.22,113866.72156181918,111550.875,114046.81376808541,111152.305,113941.79108714974,110827.21,113782.63800895533,110542.14,113926.70193936558,110216.45,113964.77471508921,110129.555,114042.99560266416,110009.14,114347.94859704362,109771.125,114310.96745014463,109687.875,114396.6229461927,109849.055,114398.33529134598,109879.305
113866.72156181918,112327.7,114046.81376808541,111591.93,113941.79108714974,111189.12,113782.63800895533,110864.43,113926.70193936558,110575.875,113964.77471508921,110269.586,114042.99560266416,110176.32,114347.94859704362,110054.625,114310.96745014463,109827.96,114396.6229461927,109757.164,114398.33529134598,109941.29,114319.43799119137,109965.94
114046.81376808541,112361.61,113941.79108714974,111616.49,113782.63800895533,111210.65,113926.70193936558,110894.016,113964.77471508921,110604.16,114042.99560266416,110312.414,114347.94859704362,110219.555,114310.96745014463,110096.64,114396.6229461927,109877.96,114398.33529134598,109823.05,114319.43799119137,110025.53,114235.10224673641,110045.55
113941.79108714974,112413.24,113782.63800895533,111654.84,113926.70193936558,111244.02,113964.77471508921,110932.734,114042.99560266416,110639.07,114347.94859704362,110363.516,114310.96745014463,110271.1,114396.6229461927,110145.89,114398.33529134598,109937.68,114319.43799119137,109898.12,114235.10224673641,110119.69,114869.24802985099,110132.72
113782.63800895533,112394.65,113926.70193936558,111635.98,113964.77471508921,111237.33,114042.99560266416,110925.53,114347.94859704362,110651.336,114310.96745014463,110380.95,114396.6229461927,110276.42,114398.33529134598,110159.27,114319.43799119137,109946.68,114235.10224673641,109926.61,114869.24802985099,110149.336,114666.59932865792,110149.76
113926.70193936558,112353.16,113964.77471508921,111608.164,114042.99560266416,111216.68,114347.94859704362,110922.44,114310.96745014463,110651.94,114396.6229461927,110386.84,114398.33529134598,110284.46,114319.43799119137,110165.99,114235.10224673641,109952.85,114869.24802985099,109949.586,114666.59932865792,110170.26,114776.25672056428,110171.984
113964.77471508921,112347.09,114042.99560266416,111595.13,114347.94859704362,111214.25,114310.96745014463,110914.27,114396.6229461927,110656.48,114398.33529134598,110396.87,114319.43799119137,110275.0,114235.10224673641,110163.49,114869.24802985099,109948.15,114666.59932865792,109960.336,114776.25672056428,110176.98,114621.92322718422,110164.51
114042.99560266416,112365.99,114347.94859704362,111605.14,114310.96745014463,111229.58,114396.6229461927,110927.05,114398.33529134598,110672.61,114319.43799119137,110414.91,114235.10224673641,110277.24,114869.24802985099,110166.88,114666.59932865792,109949.76,114776.25672056428,109975.64,114621.92322718422,110183.89,114348.29134444591,110161.62
114347.94859704362,112393.72,114310.96745014463,111626.55,114396.6229461927,111249.18,114398.33529134598,110952.63,114319.43799119137,110688.68,114235.10224673641,110433.46,114869.24802985099,110291.18,114666.59932865792,110176.94,114776.25672056428,109962.516,114621.92322718422,109998.88,114348.29134444591,110202.46,114382.08682050809,110176.945
114310.96745014463,112482.64,114396.6229461927,111683.32,114398.33529134598,111301.51,114319.43799119137,110991.55,114235.10224673641,110723.664,114869.24802985099,110470.65,114666.59932865792,110308.14,114776.25672056428,110196.07,114621.92322718422,109984.586,114348.29134444591,110032.836,114382.08682050809,110234.54,114449.11746962153,110191.65
114396.6229461927,112530.445,114398.33529134598,111713.45,114319.43799119137,111332.43,114235.10224673641,111014.86,114869.24802985099,110750.04,114666.59932865792,110490.63,114776.25672056428,110309.76,114621.92322718422,110200.85,114348.29134444591,109982.45,114382.08682050809,110046.22,114449.11746962153,110235.02,114690.84568035815,110178.07
114398.33529134598,112575.234,114319.43799119137,111742.766,114235.10224673641,111361.04,114869.24802985099,111037.8,114666.59932865792,110772.21,114776.25672056428,110507.24,114621.92322718422,110306.625,114348.29134444591,110201.266,114382.08682050809,109975.1,114449.11746962153,110052.59,114690.84568035815,110227.33,114543.9602819495,110159.75
114319.43799119137,112614.84,114235.10224673641,111770.984,114869.24802985099,111383.48,114666.59932865792,111062.82,114776.25672056428,110789.664,114621.92322718422,110520.19,114348.29134444591,110306.56,114382.08682050809,110202.67,114449.11746962153,109970.28,114690.84568035815,110059.21,114543.9602819495,110223.44,114442.5495561121,110150.16
114235.10224673641,112609.484,114869.24802985099,111767.984,114666.59932865792,111378.53,114776.25672056428,111066.516,114621.92322718422,110788.23,114348.29134444591,110514.4,114382.08682050809,110292.08,114449.11746962153,110191.445,114690.84568035815,109950.3,114543.9602819495,110049.41,114442.5495561121,110204.17,114292.1574135517,110129.516
114869.24802985099,112581.61,114666.59932865792,111744.02,114776.25672056428,111358.164,114621.92322718422,111051.266,114348.29134444591,110775.46,114382.08682050809,110498.016,114449.11746962153,110260.805,114690.84568035815,110167.89,114543.9602819495,109915.31,114442.5495561121,110024.45,114292.1574135517,110169.02,114454.11768115955,110091.19
114666.59932865792,112726.43,114776.25672056428,111840.4,114621.92322718422,111440.2,114348.29134444591,111112.99,114382.08682050809,110823.12,114449.11746962153,110552.04,114690.84568035815,110287.04,114543.9602819495,110197.055,114442.5495561121,109947.71,114292.1574135517,110060.44,114454.11768115955,110211.67,114408.47384687644,110119.89
114776.25672056428,112784.984,114621.92322718422,111886.0,114348.29134444591,111477.54,114382.08682050809,111152.46,114449.11746962153,110854.38,114690.84568035815,110582.68,114543.9602819495,110308.586,114442.5495561121,110219.46,114292.1574135517,109962.38,114454.11768115955,110081.26,114408.47384687644,110231.125,114795.98722874823,110137.25
114621.92322718422,112833.62,114348.29134444591,111921.68,114382.08682050809,111505.78,114449.11746962153,111181.04,114690.84568035815,110877.23,114543.9602819495,110610.75,114442.5495561121,110322.625,114292.1574135517,110238.95,114454.11768115955,109975.39,114408.47384687644,110100.58,114795.98722874823,110253.65,114761.91376541072,110156.31
114348.29134444591,112829.12,114382.08682050809,111917.65,114449.11746962153,111502.31,114690.84568035815,111182.7,114543.9602819495,110883.14,114442.5495561121,110619.25,114292.1574135517,110318.625,114454.11768115955,110242.95,114408.47384687644,109967.586,114795.98722874823,110101.305,114761.91376541072,110253.23,114831.3138875657,110154.65
114382.08682050809,112753.93,114449.11746962153,111864.61,114690.84568035815,111456.336,114543.9602819495,111152.09,114442.5495561121,110859.586,114292.1574135517,110599.89,114454.11768115955,110290.9,114408.47384687644,110224.1,114795.98722874823,109934.15,114761.91376541072,110075.84,114831.3138875657,110222.53,115347.8424712757,110129.555
114449.11746962153,112712.195,114690.84568035815,111833.94,114543.9602819495,111428.805,114442.5495561121,111134.81,114292.1574135517,110841.73,114454.11768115955,110592.56,114408.47384687644,110272.9,114795.98722874823,110212.836,114761.91376541072,109915.82,114831.3138875657,110060.53,115347.8424712757,110209.195,115196.62958608687,110120.46
114690.84568035815,112712.45,114543.9602819495,111832.1,114442.5495561121,111426.95,114292.1574135517,111136.88,114454.11768115955,110840.1,114408.47384687644,110602.44,114795.98722874823,110273.02,114761.91376541072,110216.74,114831.3138875657,109917.48,115347.8424712757,110062.84,115196.62958608687,110218.414,114928.07509102397,110130.74
114543.9602819495,112780.12,114442.5495561121,111881.734,114292.1574135517,111469.46,114454.11768115955,111176.05,114408.47384687644,110867.85,114795.98722874823,110645.55,114761.91376541072,110306.695,114831.3138875657,110250.39,115347.8424712757,109954.35,115196.62958608687,110097.25,114928.07509102397,110267.2,114765.84230086353,110177.49
114442.5495561121,112784.86,114292.1574135517,111887.664,114454.11768115955,111477.375,114408.47384687644,111188.05,114795.98722874823,110880.69,114761.91376541072,110668.03,114831.3138875657,110324.99,115347.8424712757,110271.67,115196.62958608687,109970.56,114928.07509102397,110115.56,114765.84230086353,110292.44,114874.11843126298,110202.805
114292.1574135517,112761.97,114454.11768115955,111873.09,114408.47384687644,111468.016,114795.98722874823,111184.734,114761.91376541072,110882.34,114831.3138875657,110680.31,115347.8424712757,110331.07,115196.62958608687,110283.06,114928.07509102397,109975.15,114765.84230086353,110123.57,114874.11843126298,110304.87,115143.71446121797,110215.266
114454.11768115955,112709.41,114408.47384687644,111837.88,114795.98722874823,111441.22,114761.91376541072,111167.7,114831.3138875657,110871.78,115347.8424712757,110679.75,115196.62958608687,110326.24,114928.07509102397,110283.516,114765.84230086353,109967.53,114874.11843126298,110119.29,115143.71446121797,110302.375,115291.2159130596,110214.61
114408.47384687644,112715.97,114795.98722874823,111839.98,114761.91376541072,111450.61,114831.3138875657,111170.29,115347.8424712757,110882.3,115196.62958608687,110701.8,114928.07509102397,110333.16,114765.84230086353,110296.44,114874.11843126298,109976.92,115143.71446121797,110129.56,115291.2159130596,110317.73,115030.80970246221,110224.41
114795.98722874823,112719.18,114761.91376541072,111844.84,114831.3138875657,111460.68,115347.8424712757,111179.71,115196.62958608687,110894.97,114928.07509102397,110723.46,114765.84230086353,110346.51,114874.11843126298,110312.07,115143.71446121797,109988.18,115291.2159130596,110140.92,115030.80970246221,110330.586,114871.18441096565,110235.39
114761.91376541072,112806.67,114831.3138875657,111917.484,115347.8424712757,111525.07,115196.62958608687,111239.266,114928.07509102397,110936.6,114765.84230086353,110780.84,114874.11843126298,110401.91,115143.71446121797,110361.65,115291.2159130596,110045.375,115030.80970246221,110191.47,114871.18441096565,110394.75,114735.39958884488,110299.83
114831.3138875657,112882.47,115347.8424712757,111982.41,115196.62958608687,111579.695,114928.07509102397,111297.15,114765.84230086353,110980.734,114874.11843126298,110837.08,115143.71446121797,110464.02,115291.2159130596,110419.25,115030.80970246221,110107.65,114871.18441096565,110252.4,114735.39958884488,110470.76,114717.48219813268,110373.49
115347.8424712757,112931.91,115196.62958608687,112027.18,114928.07509102397,111620.766,114765.84230086353,111337.67,114874.11843126298,111018.27,115143.71446121797,110886.21,115291.2159130596,110516.375,115030.80970246221,110471.31,114871.18441096565,110160.24,114735.39958884488,110307.99,114717.48219813268,110541.055,114256.2580651086,110438.78
115196.62958608687,113091.14,114928.07509102397,112165.08,114765.84230086353,111733.64,114874.11843126298,111450.8,115143.71446121797,111096.39,115291.2159130596,110989.59,115030.80970246221,110635.5,114871.18441096565,110576.52,114735.39958884488,110284.0,114717.48219813268,110428.09,114256.2580651086,110692.71,114366.72954286869,110589.47
114928.07509102397,113146.48,114765.84230086353,112214.88,114874.11843126298,111783.39,115143.71446121797,111495.97,115291.2159130596,111151.59,115030.80970246221,111055.33,114871.18441096565,110709.04,114735.39958884488,110652.0,114717.48219813268,110358.12,114256.2580651086,110513.03,114366.72954286869,110796.05,114372.09522795725,110681.266
114765.84230086353,113118.11,114874.11843126298,112215.414,115143.71446121797,111787.195,115291.2159130596,111518.484,115030.80970246221,111176.81,114871.18441096565,111092.96,114735.39958884488,110767.81,114717.48219813268,110708.18,114256.2580651086,110410.17,114366.72954286869,110577.234,114372.09522795725,110869.95,114149.63967648697,110757.51
114874.11843126298,113044.07,115143.71446121797,112171.305,115291.2159130596,111759.734,115030.80970246221,111499.51,114871.18441096565,111179.15,114735.39958884488,111106.484,114717.48219813268,110789.33,114256.2580651086,110735.84,114366.72954286869,110429.61,114372.09522795725,110610.25,114149.63967648697,110908.78,113952.07502334587,110792.35
115143.71446121797,113035.85,115291.2159130596,112176.62,115030.80970246221,111773.82,114871.18441096565,111514.26,114735.39958884488,111201.03,114717.48219813268,111145.336,114256.2580651086,110835.81,114366.72954286869,110781.01,114372.09522795725,110476.53,114149.63967648697,110664.49,113952.07502334587,110973.11,114292.62186099906,110852.72
